#OTU ID	PFF_Cecum_11	PFF_Cecum_12	PFF_Cecum_13	PFF_Cecum_14	PFF_Cecum_15	PFF_Cecum_16	PFF_Cecum_17	PFF_Cecum_18	PFF_Cecum_19	PFF_Cecum_1904	PFF_Cecum_1906	PFF_Cecum_1907	PFF_Cecum_1908	PFF_Cecum_1910	PFF_Cecum_1913	PFF_Cecum_1914	PFF_Cecum_1917	PFF_Cecum_1920	PFF_Cecum_1921	PFF_Cecum_1937	PFF_Cecum_1938	PFF_Cecum_1941	PFF_Cecum_1942	PFF_Cecum_1943	PFF_Cecum_1944	PFF_Cecum_1945	PFF_Cecum_21	PFF_Cecum_25	PFF_Cecum_27	PFF_Cecum_28	PFF_Cecum_30	PFF_Cecum_32	PFF_Cecum_35	PFF_Cecum_36	PFF_Cecum_37	PFF_Colon_11	PFF_Colon_12	PFF_Colon_13	PFF_Colon_14	PFF_Colon_15	PFF_Colon_16	PFF_Colon_17	PFF_Colon_18	PFF_Colon_19	PFF_Colon_1904	PFF_Colon_1906	PFF_Colon_1907	PFF_Colon_1908	PFF_Colon_1910	PFF_Colon_1913	PFF_Colon_1914	PFF_Colon_1917	PFF_Colon_1920	PFF_Colon_1921	PFF_Colon_1937	PFF_Colon_1938	PFF_Colon_1941	PFF_Colon_1942	PFF_Colon_1943	PFF_Colon_1944	PFF_Colon_1945	PFF_Colon_1946	PFF_Colon_21	PFF_Colon_25	PFF_Colon_27	PFF_Colon_28	PFF_Colon_30	PFF_Colon_32	PFF_Colon_35	PFF_Colon_36	PFF_Colon_37	PFF_Jejunum_11	PFF_Jejunum_12	PFF_Jejunum_13	PFF_Jejunum_14	PFF_Jejunum_15	PFF_Jejunum_16	PFF_Jejunum_17	PFF_Jejunum_18	PFF_Jejunum_19	PFF_Jejunum_1904	PFF_Jejunum_1906	PFF_Jejunum_1908	PFF_Jejunum_1910	PFF_Jejunum_1913	PFF_Jejunum_1914	PFF_Jejunum_1917	PFF_Jejunum_1920	PFF_Jejunum_1921	PFF_Jejunum_1937	PFF_Jejunum_1938	PFF_Jejunum_1942	PFF_Jejunum_1943	PFF_Jejunum_1944	PFF_Jejunum_1945	PFF_Jejunum_1946	PFF_Jejunum_21	PFF_Jejunum_25	PFF_Jejunum_27	PFF_Jejunum_28	PFF_Jejunum_30	PFF_Jejunum_32	PFF_Jejunum_35	PFF_Jejunum_36	PFF_Jejunum_37	PFF_Baseline_11	PFF_Baseline_12	PFF_Baseline_13	PFF_Baseline_14	PFF_Baseline_15	PFF_Baseline_16	PFF_Baseline_17	PFF_Baseline_18	PFF_Baseline_19	PFF_Baseline_1921	PFF_Baseline_1937	PFF_Baseline_1942	PFF_Baseline_1943	PFF_Baseline_1944	PFF_Baseline_1946	PFF_Baseline_25	PFF_Baseline_26	PFF_Baseline_27	PFF_Baseline_28	PFF_Baseline_30	PFF_Baseline_32	PFF_Baseline_35	PFF_Baseline_36	PFF_Baseline_37	taxonomy
PWY-6121	26284.5637	27468.9451	23130.7442	35050.9198	27712.9756	26948.3246	50704.4437	96266.1638	39167.0998	24005.1964	31745.6168	24439.8531	22726.9577	23872.6704	29116.1457	23884.5386	18919.2866	29263.8182	27066.356	29365.1732	18992.5773	23194.6271	25776.0972	22725.1739	24667.7238	26495.3535	38791.0904	33289.4824	45949.6161	35081.4757	27393.5432	18742.0021	24546.2749	28867.8473	35307.6965	33963.3834	35167.5442	22253.2546	35891.6419	22719.1429	40339.1126	20731.2366	34096.0618	30653.9042	36080.2978	24118.4101	19772.4924	20815.3345	29465.4799	21811.0572	20929.5853	18860.8783	17963.9026	23012.2881	18398.768	16943.9254	33740.1002	25660.5674	30076.1274	22787.9834	19851.2449	20427.891	27356.9805	33076.5778	34334.422	36763.4883	16583.4828	20723.6673	24521.1849	35335.1081	32232.8354	27492.2601	54483.2738	47438.4365	36211.6701	61673.3914	62498.6378	19548.6128	51315.8785	42245.7791	48325.7971	63399.8422	45368.4441	21719.5398	37325.6637	41471.2821	21318.6469	21138.93	29480.2505	49145.3229	20469.3601	46462.3847	33057.9752	48686.9	35971.4792	23332.6893	32555.407	48243.0175	60835.7936	34817.1329	43631.3651	25012.6729	12073.5927	46415.8692	48887.9051	31909.6306	14842.2211	14020.5419	17065.7483	21757.0914	16963.9461	13447.2743	19315.0006	18240.0622	18022.9138	28722.4016	18449.4476	19181.2557	28716.7171	20182.3079	8699.3736	21374.9624	17399.4552	17444.5329	20459.0683	26476.2975	20932.0088	21040.0254	13116.911	
PWY-6122	26084.5922	27926.1884	22827.7705	35508.5852	27696.1135	27170.4369	51554.0704	98869.6427	39901.9243	24324.6674	31418.9589	24040.9127	22887.7454	24563.3032	29349.0597	23580.489	18692.4999	29989.9917	27141.7378	30127.9807	18902.1207	23768.6277	25978.6274	22834.9933	24525.1618	26524.006	39671.2431	33786.1575	46922.5509	35809.746	27853.8681	18827.5594	24726.9682	28894.7994	35531.2187	33835.8856	36011.099	21772.3232	36434.3402	22668.9248	41263.1137	21111.9093	35213.8103	31049.6918	36424.0615	23898.0215	19502.1658	21003.6177	30051.3779	22275.0224	20815.1552	18695.0209	18350.0508	23334.2416	18853.3374	16565.7804	34639.9972	25834.4528	30266.3797	22593.102	19978.9961	20023.6826	27939.1258	33306.6821	34900.7505	37687.6388	16871.3123	20778.3538	24071.4992	35231.4507	32353.9814	27148.1639	55818.9346	46757.7934	34410.8699	63682.7049	61217.7319	19992.2942	53242.8025	43208.4082	48735.8067	65800.6403	46592.1835	21986.2957	37582.7644	42548.299	21073.9562	21658.4292	30522.7307	50346.8967	19761.9217	46604.4398	32269.8739	49848.6183	35311.1459	23711.4452	32651.2182	49247.5638	61888.4347	34096.7768	43731.3797	24621.1312	12054.9361	46606.0286	49786.866	31853.4521	14536.3453	13571.4516	16411.2252	21564.7745	16492.2365	13188.0038	19011.7048	17751.9439	17654.7365	27746.9377	17960.285	19268.2877	28786.6707	19631.9507	8266.1491	20946.8556	16842.8915	17111.2202	20041.6177	25799.3505	20535.3707	20326.5717	12696.1769	
PWY-6123	22453.3324	23645.9666	20079.1064	29021.8431	23798.9669	22411.8073	43528.4812	81487.0633	34061.3848	20181.5349	27633.2013	20874.0101	18821.4627	20386.0252	24028.652	20634.951	16138.7779	25313.4167	23100.0969	24776.7686	16274.8455	19475.901	21470.7858	18741.0954	20970.0772	21772.4211	32377.1319	27394.3529	38233.5174	29704.5985	23136.2949	15983.992	21029.5052	25588.8506	29673.9134	27618.8995	29465.5524	18227.4595	30953.8586	19206.3956	35012.7579	17627.3104	29919.3422	26010.8372	30313.1176	20218.3609	16252.7732	17187.9738	25428.2842	19124.4889	17104.8839	15624.7538	15875.5502	19303.5439	15505.9143	13799.8864	28417.9307	21847.8021	24590.1255	18523.3046	16745.5874	16698.781	23186.9252	28341.7686	28625.5029	32228.524	14101.3102	17174.9377	20455.9973	31393.9538	26588.67	22833.553	50934.6183	42552.557	31654.7334	57607.8789	56291.5872	19485.6671	49302.3389	38766.3813	42800.424	60017.0132	43030.6607	20753.3544	33493.0818	38490.519	19010.7748	21407.7278	29685.4021	44252.0991	15974.5067	42562.5948	28646.0198	45019.014	30180.1594	20530.6646	29183.3642	43733.8825	56741.9066	29023.4344	39265.2677	21530.2688	12088.4994	42167.086	45439.154	26318.763	12471.5822	11995.1599	14025.1707	17573.9394	13684.5088	10980.9961	16084.1185	15268.9973	15021.4914	23910.9717	15702.0538	16380.1808	23615.6225	17024.6832	7364.5201	17353.5607	14913.5853	14230.9152	17105.5696	22861.8407	17576.9544	18451.3674	10997.4749	
PWY-6125	10167.8831	9073.9427	8253.5528	21032.7649	12696.0658	17663.7069	28306.9949	77301.5048	33799.7007	14917.7377	14743.7483	13061.8136	15144.3563	12777.5146	20557.6633	12839.796	8731.4317	17141.327	15558.6745	17808.6026	5678.0025	14604.347	20052.5185	15915.8726	13393.8123	18348.8631	27958.4396	24509.169	32387.9787	18985.4979	14480.0434	7998.119	11380.6991	12180.9559	19257.7112	26129.1536	17632.9899	14381.5021	30306.2364	11931.2045	35428.7095	15156.5765	29954.1917	25125.7343	26027.3947	14870.007	14475.662	15377.0371	25841.8024	18861.9006	15015.4168	12005.5025	17071.3772	14027.7966	15217.2089	9498.0905	25950.3296	21336.1568	23103.0863	15453.4342	16227.6804	14928.0249	21508.0299	27820.1683	22149.8615	32021.4834	13511.2882	15667.2088	16097.316	14550.5984	25341.4207	21338.5791	53570.8547	42870.006	29160.0724	60916.0006	56915.2858	28371.4889	55988.5252	40658.174	42823.4122	63922.611	47547.7699	27270.9025	33784.9723	41843.1282	21506.7978	32917.2896	42117.3705	46731.1914	11300.85	43795.3722	28297.7141	47022.1137	28751.1659	20515.8994	29439.4389	45303.8407	59218.0221	26780.8289	39604.5981	21953.2457	13875.0754	21775.3154	49079.0467	17828.8326	9439.3817	6444.7471	8329.6453	14869.4685	8918.213	10546.1443	12323.388	10391.4689	8081.7032	12976.796	8635.6913	15709.8909	18354.4708	9090.2841	4441.2592	13302.3892	9848.3301	12196.6436	8130.6805	13114.9224	8891.3548	7868.4627	7715.6141	
PWY-6126	20757.7787	20519.4224	18487.8145	32231.9417	23666.5845	25426.1753	52164.3687	95147.8532	38114.7869	23203.8043	29116.8009	23679.3619	22383.185	25895.35	27321.3368	22465.4242	19651.9107	34080.0234	27597.6147	26317.6126	15055.3877	23138.8428	24643.5217	21216.7759	21665.8618	24944.0404	38111.8353	31853.1996	43665.6971	31146.6911	23990.2406	17720.9032	23647.6772	29752.6411	31575.4786	31429.0057	30875.7236	20333.0018	34258.1877	19807.6064	39646.2959	22860.2386	33993.3934	29412.2395	34947.6148	23030.5406	19466.3392	21039.7779	32448.8997	21187.6586	19936.2129	19996.4936	23085.7822	23212.8069	17767.8187	15453.8692	34128.532	24266.5061	28223.2213	20980.6459	18686.1448	18506.8117	26758.6279	31122.1246	32335.1938	35719.3771	15904.7997	20939.8834	23597.2681	37473.8023	31071.5157	25848.4644	54476.2594	46136.5619	33947.9275	61707.641	60853.9091	41888.58	58015.0247	42882.9007	46539.3922	65485.4263	49875.4659	37404.4516	36367.7039	44020.8522	28791.7304	51762.6547	52957.4313	47966.8298	18022.7667	45962.074	31335.1145	48211.7475	33319.4323	23835.8401	31531.9939	47431.9604	60679.3585	32572.4358	42309.0309	30727.1425	42846.0764	51813.4693	51802.2221	29568.4069	18899.3189	16158.6526	15520.5181	21072.2653	15561.0538	15991.0866	22428.2073	19240.0314	20235.1042	29374.7121	20425.8026	26075.2049	27499.8098	23771.8731	11075.1681	20942.4665	21709.6585	18995.1522	18116.2527	29173.7483	21977.6218	24282.223	15710.01	
PWY-6147	15192.9289	14251.5359	15969.1168	16529.2002	14877.874	11863.4976	26224.2333	28093.7164	9000.963	9840.2128	19372.663	12558.6819	9684.6607	11611.9418	11654.5939	13937.1196	11690.2439	12558.268	15937.4589	16047.9664	11419.277	8893.4608	8347.9243	9310.7078	12050.9186	10400.1784	13341.8846	10817.1696	15733.0668	17420.2977	12934.5876	9861.4621	11863.3396	14800.8285	17645.161	12841.2707	14821.2733	12391.079	8638.0405	12880.8463	7337.3253	8408.3845	7278.3852	8653.8493	11492.8153	13522.4554	7883.2069	7761.048	8887.2834	4674.7345	9051.9951	9803.836	4885.3233	12429.0746	5918.962	9094.8509	9649.7488	6563.6705	10503.9725	10659.262	5489.8804	11631.7829	7845.5114	8019.5426	13118.5461	8022.7568	4879.0758	7919.2744	14667.6589	16469.5115	11903.2265	8376.2055	2285.7935	7861.9909	11392.7334	2047.0468	8932.8258	2436.4777	514.5632	4532.1108	9210.8956	3489.8665	2327.1971	3636.4632	7133.369	2942.9796	6127.3725	1844.0269	1501.9927	5838.0439	10467.4122	5153.8973	7669.7209	3336.945	10567.0433	5701.4365	5728.6334	5214.8403	3405.1189	13943.9525	6819.748	8209.458	6096.247	20215.9593	4027.7471	13937.5137	8298.8226	9396.8519	11037.1659	9409.4132	9502.1857	6014.7708	9684.7933	9471.2364	11138.574	17840.3468	9191.1596	7165.2539	13102.1186	12838.7019	6374.8401	11161.3982	9876.3438	8582.5058	12781.2358	15123.0762	13333.7099	13109.8577	8063.3329	
PWY-6151	16173.5433	20516.5855	15688.4351	23346.7778	17776.1131	16521.101	31574.5608	65580.5561	30278.2194	16796.6978	21836.0021	15862.391	16276.1158	18223.1463	18032.6376	15637.5616	13092.1987	21634.3616	16270.7657	16324.4872	12387.6642	16732.8795	18037.7971	13967.6517	14753.3098	17633.9305	28705.0047	24414.5862	31265.0675	21846.3951	16036.3569	11615.1729	17120.2642	16702.6979	23784.2837	24063.4983	26813.3857	14881.2553	27868.1581	14548.9964	31647.526	14929.2935	25145.3872	23209.4333	27422.2552	16392.7843	14483.8371	15693.6473	22107.8928	16891.9728	14923.3317	13772.6765	15734.1674	14297.6055	12180.0889	11575.619	25541.2999	19216.7636	20377.5269	14922.8455	15012.5065	12575.9366	20715.4899	25409.4	22903.5067	28014.6262	12311.1843	15353.5839	15014.9143	23651.6701	23137.3641	19977.2798	44385.867	31744.4042	16608.8174	51938.7689	38358.8146	23546.1743	46201.7263	34316.0294	36716.6607	54546.5284	38182.9592	22067.6178	27453.9241	35445.9405	18491.7045	28769.4011	29679.9908	38056.2083	15085.6121	34550.1155	20648.4605	39893.3083	25199.6967	18220.656	23996.8112	39500.5964	47885.4819	22450.678	32614.9204	20939.4065	28709.3018	28741.6258	39949.537	22543.3834	13771.1928	10702.9097	12216.7362	16539.5172	12044.4217	11425.6049	15784.8492	14296.5457	14883.7086	21421.4357	14759.3955	18306.4363	21821.0833	16969.8604	7153.6249	15453.421	13556.6539	13931.1419	14415.8786	19508.4472	16072.5731	16981.5544	11164.0878	
PWY-6163	23683.7187	25428.6584	21269.2278	22535.9852	25633.2429	17285.3949	39499.7886	43190.9844	10875.2025	15249.7994	27843.3541	19329.3365	13330.3271	18719.3867	16452.7125	19292.0729	16163.3296	22610.1567	22200.8564	21770.6927	17753.2642	14703.3225	11538.5568	12900.6908	19226.9886	14902.6197	20095.2665	14798.7362	24418.2835	26734.2848	20911.7326	16107.0471	20624.7182	26710.7084	26562.3331	14649.3583	26661.1875	13599.9201	9668.6956	20001.0646	11754.1877	12680.226	10621.1031	10218.5798	17518.875	17521.6461	10033.5282	10281.7263	11399.6169	5941.5661	10974.5756	12616.0623	7264.7684	17648.9251	8110.908	11217.4008	15305.5352	7845.8422	13255.3584	13031.0402	6282.5912	11747.8936	11403.9646	8245.3093	20710.5884	10660.4594	6071.4865	10379.8316	17230.5511	32043.3814	14149.9296	10695.3723	4154.0017	14467.6647	22357.8935	2930.0206	22368.3907	3671.6812	968.4914	6332.7867	11370.8026	4139.1023	4251.6708	4739.7684	9692.4355	3529.3606	9139.1855	2941.2813	1294.3297	8226.7833	10891.396	8946.5874	12792.6124	4365.494	13036.0918	7504.0999	7787.2651	5625.4625	7229.2945	17769.0015	9950.1897	11439.7425	8138.34	43113.8411	5748.0471	21957.6672	10480.0702	11917.4457	12370.8077	11203.2519	11472.9082	6353.7526	12417.8921	12684.57	14230.401	22368.0169	13929.9183	10532.7074	16494.1528	16357.7754	6744.0535	12513.4034	12943.6917	9805.4098	16428.8296	22048.5393	17014.4276	18343.7532	9445.3633	
PWY-6165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8679	0	11.1597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.375	0	11.7546	7.9381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PWY-6182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.6483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PWY-621	25816.585	29974.0289	22633.6211	35958.5617	26634.9449	26959.4536	53135.1283	103134.7666	42861.6449	23097.0135	28438.3564	23783.1335	23852.9566	27897.567	27880.9955	22312.7491	19868.4524	33989.6707	26700.1334	30830.5828	18692.3178	24355.7097	25745.0314	21782.6649	21877.8925	25794.8785	40869.7774	34279.3183	46264.0777	35760.2808	27679.2035	19061.8263	28948.8324	27261.8224	35988.2005	34435.0833	37909.3775	21045.5638	39322.5371	20765.3352	44533.0349	23038.7605	37531.3141	33196.2887	35232.8968	21825.6028	20437.7943	22599.1986	33856.0065	23107.9459	21346.0648	20142.0081	23147.3244	22242.0511	19069.0539	13511.6823	36460.0739	26937.5134	31026.8846	20437.9941	21111.2369	16683.5538	29261.6248	35720.8415	34205.0114	40211.1449	17292.721	22422.9706	24570.9635	30489.7875	33598.5025	25798.1507	60200.6699	44075.4977	21413.4866	69755.5915	54617.1142	33471.3686	64240.786	46935.5871	49273.8713	74261.9288	53937.2714	30419.7637	37517.2739	48877.0836	24890.3843	37448.4884	35185.0997	53486.2756	15155.8929	47757.7189	28678.1433	53886.0745	32876.5395	25327.7036	32686.5225	53545.6774	65338.2298	30047.0698	44286.046	26045.4385	38354.634	43168.2702	55831.3736	30732.9527	16293.4842	12791.5453	12571.3064	21713.5065	13869.3198	14340.3586	19300.2716	14114.8617	19104.9615	24156.2831	13924.061	23768.4299	29129.6562	21149.1825	6995.4413	18977.7542	15524.4834	16904.5111	19206.6343	20727.9109	21115.201	16742.6119	12048.6177	
PWY-6263	2151.4959	1685.3607	2073.9643	2474.5323	2944.2275	3260.9574	3981.4916	7325.0428	1585.5715	1966.3805	2957.4345	3538.599	2102.3011	1293.7718	3656.1689	3835.9703	1628.1599	1661.3006	2490.6286	1484.0573	380.5783	1651.473	2728.4109	3104.8931	4290.2852	2749.552	2007.7677	2445.9736	4510.5753	3209.8291	3207.3479	2199.1095	2189.9979	4740.9445	3329.9717	1257.3851	1418.0201	564.5715	570.5467	2038.8289	703.5605	1026.4886	1358.5837	1228.9801	1661.0073	1806.5915	2293.2283	1191.9061	1283.3769	436.7346	939.7723	998.1735	648.8799	1467.3002	702.9571	272.203	1254.3953	1201.2418	1702.4347	1374.1344	422.9498	1198.3441	1155.602	1121.2832	3478.3704	702.9299	921.1223	1402.1083	2723.3823	5070.6322	1830.2304	4598.1616	3695.2605	12179.0591	16165.2769	1710.8555	18865.079	1126.7076	827.5471	3157.4398	5141.0022	143.8474	3253.795	1624.632	5401.7405	1430.4526	5411.0493	562.0981	94.6831	80.6293	0	7749.48	10013.3713	2776.1618	7606.3192	1587.1198	5105.3532	2277.5837	6230.5152	8822.4965	6821.788	3933.0325	2056.0537	7406.8583	4465.4698	3227.9028	1089.0667	1946.8047	650.9608	1084.0543	685.3982	222.732	1119.0011	704.6421	1073.2295	2381.5498	937.2387	2442.0417	743.2868	1482.2758	409.5164	896.601	2211.1506	1070.7651	1822.1572	3613.4397	1525.4287	1313.262	547.6718	
PWY-6269	10930.5492	14411.0003	10781.0742	9645.8874	13745.0054	6742.2224	14341.6375	19158.8069	4346.3326	5779.8055	15589.9936	8009.0755	5684.6421	10483.31	6413.329	9913.6362	7201.2494	11588.3193	10137.1814	8390.2494	7711.8973	7666.399	5183.2898	4640.3765	9089.8018	5891.8748	9421.0164	5599.1132	11745.7789	13058.0997	8663.2435	6626.802	10755.8712	6245.6759	12484.7798	5597.9325	15120.8561	4495.9452	3240.6098	10859.3395	5591.7698	4303.0239	4662.395	3831.8273	5722.1428	9015.565	3123.6641	4313.7967	4803.4218	1762.4318	4480.2415	4979.2217	2501.5421	8051.7141	3053.7255	2814.8742	7376.8071	2756.725	4441.0335	4900.9523	1916.9877	4768.5851	5281.8933	1767.558	9501.0938	5330.6213	2580.085	4035.0189	6428.8824	8724.3664	5415.5335	1543.9027	550.2004	1772.9686	4590.2879	579.9504	3177.3148	832.7548	59.2249	2083.3789	3408.3743	266.2508	1033.2767	855.0508	3029.9635	444.2955	2886.4967	303.7125	618.889	1551.2673	896.4396	621.7084	1862.9919	699.0178	2486.6217	2640.0474	1285.1045	1067.4716	1217.8798	7455.0941	2029.125	2047.1882	2229.512	6386.9839	627.123	9891.5454	3556.5973	4718.963	3355.9458	3905.6262	3656.3189	1315.5024	4114.1868	2751.2821	5278.9575	6866.6155	2622.3331	3413.4123	7752.8881	5798.0949	1812.6192	4241.2794	3695.9038	2564.5525	6128.3651	7696.244	7666.3843	5628.0648	2622.7202	
PWY-6277	26084.5922	27926.1884	22827.7705	35508.5852	27696.1135	27170.4369	51554.0704	98869.6427	39901.9243	24324.6674	31418.9589	24040.9127	22887.7454	24563.3032	29349.0597	23580.489	18692.4999	29989.9917	27141.7378	30127.9807	18902.1207	23768.6277	25978.6274	22834.9933	24525.1618	26524.006	39671.2431	33786.1575	46922.5509	35809.746	27853.8681	18827.5594	24726.9682	28894.7994	35531.2187	33835.8856	36011.099	21772.3232	36434.3402	22668.9248	41263.1137	21111.9093	35213.8103	31049.6918	36424.0615	23898.0215	19502.1658	21003.6177	30051.3779	22275.0224	20815.1552	18695.0209	18350.0508	23334.2416	18853.3374	16565.7804	34639.9972	25834.4528	30266.3797	22593.102	19978.9961	20023.6826	27939.1258	33306.6821	34900.7505	37687.6388	16871.3123	20778.3538	24071.4992	35231.4507	32353.9814	27148.1639	55818.9346	46757.7934	34410.8699	63682.7049	61217.7319	19992.2942	53242.8025	43208.4082	48735.8067	65800.6403	46592.1835	21986.2957	37582.7644	42548.299	21073.9562	21658.4292	30522.7307	50346.8967	19761.9217	46604.4398	32269.8739	49848.6183	35311.1459	23711.4452	32651.2182	49247.5638	61888.4347	34096.7768	43731.3797	24621.1312	12054.9361	46606.0286	49786.866	31853.4521	14536.3453	13571.4516	16411.2252	21564.7745	16492.2365	13188.0038	19011.7048	17751.9439	17654.7365	27746.9377	17960.285	19268.2877	28786.6707	19631.9507	8266.1491	20946.8556	16842.8915	17111.2202	20041.6177	25799.3505	20535.3707	20326.5717	12696.1769	
PWY-6282	309.7867	41.9611	226.3627	123.3199	145.9356	305.869	493.5836	698.361	184.8213	230.1868	839.0269	1090.4248	146.9835	126.8073	96.9885	104.7149	217.7745	417.2146	284.1386	63.5155	327.6249	64.6875	112.4764	58.7001	76.6793	271.7757	111.3959	180.4634	147.2953	113.7734	128.0264	174.1928	216.318	69.4996	111.3792	561.641	47.9589	408.3988	124.5087	82.6167	213.7594	142.195	181.6008	95.7993	445.1709	728.9775	521.1896	218.1089	315.9659	33.5653	92.9066	141.529	410.7069	374.1907	14.9921	367.0552	85.0625	87.9956	57.5265	149.3421	152.2077	143.5214	121.152	285.4376	128.0937	135.2781	171.6362	176.6122	792.9501	304.4591	326.6155	165.5563	0	0	0	11.9985	0	28.4813	87.509	193.1028	0	307.3197	57.5549	0	0	0	0	0	50.0894	0	5.009	22.7027	0	4.4997	0	370.8367	2.5799	11.7281	0	2.5799	20.9932	0	13.7026	71.9331	20.9943	407.8808	150.7946	140.7065	154.118	239.9873	275.3245	0	133.8113	90.9004	71.8197	124.4379	231.5508	148.0697	52.7358	412.3248	0.8699	152.8907	635.1849	76.5782	131.4494	211.6535	441.6791	156.4887	147.096	
PWY-6317	22066.7029	25497.0017	20276.5088	29422.8216	23697.1953	22292.9605	47604.1488	82558.1424	33218.8303	20902.8015	27982.8811	20210.7529	19520.3047	24215.6326	23116.7467	19141.6706	16943.7153	30217.0523	24549.745	26040.6698	16640.586	20832.6258	20862.9767	17913.4286	19481.1663	21073.1162	34007.3779	28054.1967	38029.1293	29772.988	23173.0948	16608.7869	22524.7732	26325.1845	30574.1263	26668.8985	31878.9345	17193.0806	29953.0839	18538.5403	34526.4176	20136.8049	29643.2964	25603.6966	31265.8501	19725.4341	16070.6458	18363.1798	28744.3195	18515.5104	16427.0125	16883.6206	20349.6822	20193.8842	15626.3814	12747.2368	30110.1175	20830.3098	24085.3995	17119.0571	16177.8152	13813.5306	23678.2096	27138.3518	28388.3974	31422.6571	13988.2484	17672.0939	18731.2539	32719.7437	27086.5875	20893.1278	45578.8666	34128.5749	17379.2679	52687.7002	41623.9591	37564.9054	50134.5786	36281.3576	38947.4172	56525.6095	42345.356	33350.6257	29419.4731	38104.5061	23017.5794	47021.9522	48942.0802	41401.7776	14009.661	36787.0061	22175.4027	40876.4587	25879.916	20651.3846	25249.5437	40745.9055	49581.8717	23925.3112	34378.3767	25526.5721	36236.0273	44035.4661	44070.8474	25852.7271	15546.5479	13028.2227	11866.4216	17740.5955	12263.4667	13485.5079	19091.0467	15826.7157	17272.3397	23589.9331	17746.5701	22174.9268	24242.4619	20089.1556	8372.0959	17522.0397	17919.6807	15585.0352	16536.6063	23939.3243	18826.6741	20752.043	12684.4359	
PWY-6353	6447.1184	7942.1466	6606.2573	6693.9959	11423.5514	5475.5825	12672.7406	24484.6609	4248.4379	4742.4255	10776.9912	7413.167	4759.445	4212.6199	6878.2719	7722.4208	6597.0397	11327.8394	4841.652	4633.4334	5684.2222	7146.9342	3590.7052	4786.6815	6198.8336	6922.8368	10038.9592	5228.9766	8983.6549	8731.766	6229.0302	7395.3425	8591.2898	9815.8782	5799.0593	3203.9026	9539.2766	3637.7373	1896.9773	8823.7548	9278.6528	5189.4784	6108.2135	4769.5214	3467.1861	7781.32	4530.5525	4133.8164	4583.2563	1201.329	5548.8073	5625.5301	4829.9929	6427.8407	1074.5528	1626.7533	8886.9026	1875.8696	5386.6585	3521.6266	2726.901	1050.1941	6018.9956	1069.8525	7013.9148	2863.0932	1493.5074	8857.3499	6403.6998	15891.2854	2253.9046	743.3897	0	21.7523	177.2872	29.2582	931.8771	102.6086	185.7492	1193.3757	49.2306	404.2995	489.9119	310.7588	419.9289	60.6725	409.4172	254.6395	168.2343	131.3804	0	253.2421	607.8202	0	356.3157	1869.753	584.9968	603.7757	0	4498.8577	448.4673	2716.5697	7735.2816	7526.8232	51.2322	8281.4214	1871.7577	2711.4224	1831.0665	2888.5742	1650.566	787.0809	2726.5219	1512.385	4397.5902	6576.5565	2007.6184	2856.6726	5029.2366	1880.1625	1086.4765	2906.1479	2093.9364	1482.0817	3524.9664	6422.3734	6280.5771	3052.0756	1050.8608	
PWY-6383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9998	0	0	0	0	0	0	0	0	0	0	0	0	3.9992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9997	0	0	0	4.9996	0	0	0	34.989	0	0	0	2.9999	0	0	4.9997	0	0	0	0	0	0	69.8553	0	0	0	17.9921	0	7.9984	15.996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
